episode_num,layer_num,quant_state,acc_state,reward,l1-bits,l2-bits,l3-bits,l4-bits,l5-bits,prob_2bits,prob_3bits,prob_4bits,prob_5bits,prob_8bits
1148,0,0.9,0.0,0,4,8,8,8,8,0.0027030401,0.025563594,0.5028726,0.4396783,0.029182477
1148,1,0.8,0.0,0,4,4,8,8,8,0.0029307904,0.026089832,0.49654996,0.4441341,0.030295273
1148,2,0.725,0.0,0,4,4,5,8,8,0.0005980169,0.005362706,0.4216227,0.56320786,0.009208726
1148,3,0.725,0.0,0,4,4,5,8,8,0.002700476,0.016706932,0.42904344,0.52852714,0.023021972
1148,4,0.625,0.9279999999999999,0.4628507674639339,4,4,5,8,4,0.0070252907,0.034586355,0.44800085,0.4692494,0.041138165
1149,0,0.9,0.0,0,4,8,8,8,8,0.0027077768,0.025724418,0.5008051,0.44143885,0.02932389
1149,1,0.8,0.0,0,4,4,8,8,8,0.0029358838,0.026262287,0.49448052,0.44586846,0.030452745
1149,2,0.725,0.0,0,4,4,5,8,8,0.0005968029,0.005401256,0.4183467,0.56638753,0.009267757
1149,3,0.65,0.0,0,4,4,5,5,8,0.0027026343,0.016817234,0.42663568,0.53067815,0.023166314
1149,4,0.65,0.9394666666666666,0.45487867942335286,4,4,5,5,8,0.007938041,0.036821563,0.4446779,0.46700332,0.043559205
1150,0,0.9,0.0,0,4,8,8,8,8,0.0027195036,0.02593319,0.49822444,0.4435374,0.029585445
1150,1,0.9,0.0,0,4,8,8,8,8,0.002948206,0.026484584,0.4918984,0.4479337,0.030735178
1150,2,0.825,0.0,0,4,8,5,8,8,0.00053273694,0.0051308186,0.41220704,0.57337666,0.008752814
1150,3,0.825,0.0,0,4,8,5,8,8,0.002355081,0.015739402,0.42431706,0.5359059,0.0216826
1150,4,0.75,0.9434666666666668,0.3762511068846164,4,8,5,8,5,0.0060053063,0.032501783,0.4448174,0.47774532,0.038930174
1151,0,0.925,0.0,0,5,8,8,8,8,0.002724936,0.026095975,0.495275,0.4462061,0.029698018
1151,1,0.85,0.0,0,5,5,8,8,8,0.0028250215,0.026097825,0.49024966,0.450568,0.030259395
1151,2,0.75,0.0,0,5,5,4,8,8,0.00056480983,0.0053290064,0.4097448,0.57522565,0.009135754
1151,3,0.675,0.0,0,5,5,4,5,8,0.002626165,0.01675259,0.42106983,0.53642476,0.023126695
1151,4,0.575,0.9373333333333335,0.5165886888470723,5,5,4,5,4,0.007686649,0.03668138,0.44074395,0.47135386,0.04353426
1152,0,0.925,0.0,0,5,8,8,8,8,0.0027284394,0.026231501,0.49291015,0.44834092,0.029788973
1152,1,0.85,0.0,0,5,5,8,8,8,0.0028287477,0.026233068,0.4879781,0.4526028,0.030357238
1152,2,0.75,0.0,0,5,5,4,8,8,0.000564508,0.005357464,0.40745506,0.57743114,0.009191866
1152,3,0.675,0.0,0,5,5,4,5,8,0.0026306512,0.016833603,0.4192853,0.53799516,0.023255406
1152,4,0.6,0.9255999999999999,0.48080785010152854,5,5,4,5,5,0.0077024493,0.036858305,0.43934804,0.47232813,0.043763082
1153,0,0.925,0.0,0,5,8,8,8,8,0.0027312646,0.02635211,0.49032176,0.45073682,0.029858064
1153,1,0.825,0.0,0,5,4,8,8,8,0.0028316837,0.02635299,0.48545894,0.45492485,0.030431552
1153,2,0.75,0.0,0,5,4,5,8,8,0.000580211,0.005460344,0.4052978,0.57927364,0.009387943
1153,3,0.675,0.0,0,5,4,5,5,8,0.002633399,0.016899576,0.41702348,0.54009116,0.023352392
1153,4,0.6,0.9506666666666668,0.5108563747699536,5,4,5,5,5,0.0077142813,0.03701097,0.4374931,0.47383612,0.04394547
1154,0,1.0,0.0,0,8,8,8,8,8,0.0027326203,0.026452573,0.48696715,0.4539592,0.029888486
1154,1,0.9,0.0,0,8,4,8,8,8,0.00247975,0.024849948,0.48537168,0.45857313,0.028725497
1154,2,0.8,0.0,0,8,4,4,8,8,0.00053066027,0.005240252,0.39868596,0.5866171,0.008925997
1154,3,0.7,0.0,0,8,4,4,4,8,0.0024528615,0.016329652,0.4132962,0.54540277,0.022518508
1154,4,0.625,0.8984,0.42834724050878015,8,4,4,4,5,0.0074153966,0.036452185,0.4349098,0.47791457,0.043308068
1155,0,0.925,0.0,0,5,8,8,8,8,0.0027273737,0.026494201,0.4836191,0.45738047,0.02977889
1155,1,0.85,0.0,0,5,5,8,8,8,0.0028282707,0.026496725,0.4788813,0.46142894,0.030364739
1155,2,0.775,0.0,0,5,5,5,8,8,0.0005600225,0.005403309,0.39558715,0.5892229,0.009226621
1155,3,0.675,0.0,0,5,5,5,4,8,0.0025372957,0.016659295,0.40969086,0.5481842,0.022928398
1155,4,0.6,0.9248,0.4798402426194838,5,5,5,4,5,0.007715439,0.0372084,0.4315392,0.47947758,0.044059392
1156,0,0.925,0.0,0,5,8,8,8,8,0.002722233,0.0265281,0.48049608,0.4605798,0.029673766
1156,1,0.85,0.0,0,5,5,8,8,8,0.0028234536,0.02653287,0.47580674,0.4645707,0.030266203
1156,2,0.775,0.0,0,5,5,5,8,8,0.0005575345,0.0054066433,0.39132383,0.5935092,0.009202747
1156,3,0.7,0.0,0,5,5,5,5,8,0.0025324605,0.016672786,0.4062834,0.5516174,0.022893947
1156,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.007404936,0.03658451,0.429149,0.48357174,0.04328988
1157,0,0.875,0.0,0,3,8,8,8,8,0.0027168384,0.026556574,0.47661588,0.46455616,0.029554574
1157,1,0.8,0.0,0,3,5,8,8,8,0.0030814037,0.027689504,0.469929,0.46794167,0.03135835
1157,2,0.7,0.0,0,3,5,4,8,8,0.0005870686,0.005570727,0.38694397,0.597429,0.009469214
1157,3,0.625,0.0,0,3,5,4,5,8,0.002809953,0.017630031,0.40191278,0.5534723,0.024174957
1157,4,0.525,0.8370666666666667,0.42104433714448253,3,5,4,5,4,0.008333575,0.03863446,0.4239544,0.4836009,0.0454766
1158,0,0.9,0.0,0,4,8,8,8,8,0.0027027146,0.026429178,0.47383624,0.46764922,0.02938259
1158,1,0.8,0.0,0,4,4,8,8,8,0.0029331627,0.027002113,0.46822435,0.47125545,0.030584915
1158,2,0.7,0.0,0,4,4,4,8,8,0.00058316556,0.0055508106,0.38239327,0.6020533,0.009419524
1158,3,0.625,0.0,0,4,4,4,5,8,0.0027988192,0.017584046,0.39835513,0.55717254,0.024089474
1158,4,0.55,0.9018666666666667,0.4917421098498725,4,4,4,5,5,0.008312092,0.03857535,0.42112714,0.4866066,0.04537889
1159,0,0.925,0.0,0,5,8,8,8,8,0.0026891297,0.02630771,0.47088528,0.4709083,0.029209627
1159,1,0.825,0.0,0,5,4,8,8,8,0.002792002,0.02633206,0.4662758,0.4747775,0.029822651
1159,2,0.75,0.0,0,5,4,5,8,8,0.000562818,0.0054427614,0.3770782,0.6077067,0.009209516
1159,3,0.675,0.0,0,5,4,5,5,8,0.0025949662,0.016886847,0.39439648,0.56303936,0.023082364
1159,4,0.6,0.9506666666666668,0.5108563747699536,5,4,5,5,5,0.007654987,0.03717411,0.4188917,0.49251655,0.043762676
1160,0,0.85,0.0,0,2,8,8,8,8,0.002675349,0.02618633,0.46726406,0.4748535,0.029020691
1160,1,0.75,0.0,0,2,4,8,8,8,0.0031789783,0.02791848,0.45986202,0.47758454,0.031456023
1160,2,0.675,0.0,0,2,4,5,8,8,0.0006078713,0.0056754183,0.37325716,0.6108616,0.009597924
1160,3,0.6,0.0,0,2,4,5,5,8,0.0028724996,0.017790303,0.3897554,0.56527156,0.024310239
1160,4,0.525,0.808,0.37992435556187343,2,4,5,5,5,0.008582353,0.039054636,0.41355345,0.4930142,0.045795295
1161,0,0.9,0.0,0,4,8,8,8,8,0.0026332561,0.025961254,0.46352896,0.47913498,0.028741594
1161,1,0.825,0.0,0,4,5,8,8,8,0.0028650372,0.02656267,0.4580838,0.48252505,0.029963382
1161,2,0.725,0.0,0,4,5,4,8,8,0.00055006205,0.005374016,0.36491784,0.62012017,0.009037937
1161,3,0.65,0.0,0,4,5,4,5,8,0.0026465212,0.017036289,0.38466695,0.5724424,0.023207895
1161,4,0.575,0.9293333333333333,0.506544298718192,4,5,4,5,5,0.0078726495,0.03759588,0.4104433,0.49998337,0.044104833
1162,0,0.9,0.0,0,4,8,8,8,8,0.0025944256,0.025751356,0.45938963,0.48379853,0.02846612
1162,1,0.825,0.0,0,4,5,8,8,8,0.0028270385,0.026366342,0.45401067,0.4870999,0.029696101
1162,2,0.75,0.0,0,4,5,5,8,8,0.00054218614,0.0053298376,0.3589493,0.6262393,0.008939357
1162,3,0.675,0.0,0,4,5,5,5,8,0.0025260546,0.016610144,0.3794331,0.57886195,0.022568798
1162,4,0.575,0.9240000000000002,0.49981788980755926,4,5,5,5,4,0.007502362,0.036772586,0.4065441,0.50606936,0.043111574
1163,0,0.9,0.0,0,4,8,8,8,8,0.0025587073,0.025554914,0.45538127,0.4883018,0.028203303
1163,1,0.825,0.0,0,4,5,8,8,8,0.0027919693,0.026181579,0.4500828,0.4915036,0.029440055
1163,2,0.75,0.0,0,4,5,5,8,8,0.0005346293,0.005285609,0.35318717,0.632155,0.008837516
1163,3,0.65,0.0,0,4,5,5,4,8,0.002499399,0.016501658,0.3746481,0.583978,0.022372918
1163,4,0.575,0.9221333333333332,0.4974581647723363,4,5,5,4,5,0.0077458643,0.037260614,0.402436,0.5089687,0.04358885
1164,0,0.925,0.0,0,5,8,8,8,8,0.0025257654,0.025373032,0.45126566,0.49288407,0.027951445
1164,1,0.85,0.0,0,5,5,8,8,8,0.0026372767,0.025463348,0.44680122,0.49648684,0.028611306
1164,2,0.85,0.0,0,5,5,8,8,8,0.0005120667,0.005160893,0.34685937,0.6388827,0.008584972
1164,3,0.85,0.0,0,5,5,8,8,8,0.0021413902,0.015194345,0.36948982,0.5926809,0.020493543
1164,4,0.775,0.9693333333333334,0.37771873758390756,5,5,8,8,5,0.005548324,0.03192475,0.399366,0.5256666,0.03749433
1165,0,0.925,0.0,0,5,8,8,8,8,0.0024958816,0.025198136,0.4486341,0.4959712,0.027700664
1165,1,0.85,0.0,0,5,5,8,8,8,0.0026086227,0.02529871,0.44416305,0.49956396,0.02836559
1165,2,0.775,0.0,0,5,5,5,8,8,0.0005048206,0.0051148226,0.34225708,0.6436574,0.008465881
1165,3,0.7,0.0,0,5,5,5,5,8,0.0023607996,0.01597342,0.36600307,0.59413695,0.021525769
1165,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.007035705,0.03556632,0.39626545,0.5195934,0.041539147
1166,0,0.875,0.0,0,3,8,8,8,8,0.0024678991,0.025034094,0.44524258,0.49980706,0.02744832
1166,1,0.8,0.0,0,3,5,8,8,8,0.002832793,0.026268514,0.4391552,0.5024328,0.029310739
1166,2,0.725,0.0,0,3,5,5,8,8,0.0005275483,0.005227014,0.3381111,0.6475043,0.008629979
1166,3,0.625,0.0,0,3,5,5,4,8,0.0025111511,0.016476497,0.36189482,0.5969694,0.022148112
1166,4,0.55,0.9002666666666667,0.489606766114962,3,5,5,4,5,0.0078871,0.037401352,0.39157245,0.51969254,0.04344651
1167,0,0.925,0.0,0,5,8,8,8,8,0.0024397026,0.02484516,0.44189405,0.5036299,0.027191095
1167,1,0.85,0.0,0,5,5,8,8,8,0.002554389,0.024959542,0.43736842,0.5072541,0.02786348
1167,2,0.775,0.0,0,5,5,5,8,8,0.0004900901,0.0050142095,0.33100748,0.6552798,0.008208381
1167,3,0.7,0.0,0,5,5,5,5,8,0.0023100912,0.015733158,0.35680747,0.60409784,0.021051439
1167,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.0069282367,0.035167824,0.38881484,0.52819055,0.040898494
1168,0,0.9,0.0,0,4,8,8,8,8,0.002412996,0.02466636,0.43785954,0.50812984,0.026931297
1168,1,0.8,0.0,0,4,4,8,8,8,0.0026500328,0.025331309,0.43245417,0.5113633,0.02820118
1168,2,0.725,0.0,0,4,4,5,8,8,0.0005119478,0.0051175207,0.32611075,0.6598992,0.008360531
1168,3,0.65,0.0,0,4,4,5,5,8,0.0024570874,0.01621535,0.35224083,0.6074412,0.02164551
1168,4,0.575,0.9405333333333334,0.5205906428135043,4,4,5,5,5,0.0074589364,0.03628977,0.3840319,0.5301961,0.04202331
1169,0,0.925,0.0,0,5,8,8,8,8,0.002386991,0.024480771,0.43341014,0.5130631,0.026659124
1169,1,0.85,0.0,0,5,5,8,8,8,0.002503467,0.024593163,0.42863593,0.51692694,0.027340485
1169,2,0.775,0.0,0,5,5,5,8,8,0.0004744031,0.00489983,0.31677175,0.66993475,0.0079192035
1169,3,0.7,0.0,0,5,5,5,5,8,0.00225691,0.015462819,0.34527883,0.61648434,0.020517088
1169,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.0068164296,0.034719095,0.37942177,0.53886724,0.040175498
1170,0,0.925,0.0,0,5,8,8,8,8,0.002362167,0.024288183,0.42830798,0.51865417,0.026387531
1170,1,0.825,0.0,0,5,4,8,8,8,0.0024794193,0.02441495,0.4235408,0.5224924,0.027072381
1170,2,0.75,0.0,0,5,4,5,8,8,0.00048056236,0.004915597,0.30930313,0.6773944,0.007906313
1170,3,0.65,0.0,0,5,4,5,4,8,0.0023123466,0.015618525,0.33893666,0.62249535,0.020637209
1170,4,0.575,0.9296,0.5068799981009994,5,4,5,4,5,0.0073399884,0.03584298,0.3733749,0.542203,0.04123916
1171,0,0.925,0.0,0,5,8,8,8,8,0.0023389882,0.024095751,0.42394128,0.52348727,0.026136708
1171,1,0.85,0.0,0,5,5,8,8,8,0.002456811,0.024241697,0.4192146,0.5272658,0.026821101
1171,2,0.775,0.0,0,5,5,5,8,8,0.00045837284,0.0047786925,0.30109122,0.68605715,0.0076146354
1171,3,0.675,0.0,0,5,5,5,4,8,0.0022028838,0.015177436,0.33255062,0.6301172,0.019951873
1171,4,0.675,0.9474666666666667,0.4423085762233,5,5,5,4,8,0.0069876486,0.034934465,0.36868793,0.54925466,0.0401354
1172,0,0.9,0.0,0,4,8,8,8,8,0.002325551,0.023985127,0.42095387,0.5266852,0.026050253
1172,1,0.8,0.0,0,4,4,8,8,8,0.0025637387,0.024705822,0.41546956,0.529951,0.027309913
1172,2,0.725,0.0,0,4,4,5,8,8,0.0004819796,0.0048988145,0.2973874,0.68940914,0.007822623
1172,3,0.625,0.0,0,4,4,5,4,8,0.0023561823,0.015697729,0.3290447,0.632244,0.02065745
1172,4,0.55,0.9112,0.5041625639723123,4,4,5,4,5,0.007557367,0.03618271,0.36428842,0.55052453,0.041446988
1173,0,0.9,0.0,0,4,8,8,8,8,0.0023127606,0.023875602,0.4184363,0.5294126,0.025962703
1173,1,0.8,0.0,0,4,4,8,8,8,0.0025512727,0.024611002,0.41293237,0.5326851,0.027220218
1173,2,0.725,0.0,0,4,4,5,8,8,0.00047735916,0.004863049,0.2925845,0.69432276,0.0077523147
1173,3,0.65,0.0,0,4,4,5,5,8,0.0023416902,0.015613137,0.325164,0.6363426,0.020538531
1173,4,0.55,0.9098666666666666,0.5023920783490758,4,4,5,5,4,0.0072295484,0.035385795,0.36108023,0.555709,0.040595416
1174,0,0.875,0.0,0,3,8,8,8,8,0.002300964,0.023772161,0.41657394,0.53147095,0.025881948
1174,1,0.8,0.0,0,3,5,8,8,8,0.0026645407,0.025098791,0.4102414,0.53427124,0.027724035
1174,2,0.725,0.0,0,3,5,5,8,8,0.00047293687,0.0048289015,0.28846818,0.6985446,0.0076853726
1174,3,0.625,0.0,0,3,5,5,4,8,0.002327557,0.015531821,0.3219359,0.63977945,0.020425303
1174,4,0.525,0.8405333333333335,0.425951176393804,3,5,5,4,4,0.0075012543,0.0359301,0.35819718,0.55720174,0.0411697
1175,0,0.9,0.0,0,4,8,8,8,8,0.0022819128,0.023536537,0.41583908,0.53259104,0.025751483
1175,1,0.825,0.0,0,4,5,8,8,8,0.0025205123,0.024300983,0.41033477,0.53584033,0.027003447
1175,2,0.75,0.0,0,4,5,5,8,8,0.00045481435,0.004706483,0.28485146,0.70249516,0.0074920985
1175,3,0.675,0.0,0,4,5,5,5,8,0.0022285674,0.0151210595,0.31937554,0.64336383,0.019911017
1175,4,0.575,0.9240000000000002,0.49981788980755926,4,5,5,5,4,0.0068803867,0.034392834,0.35693473,0.56217766,0.03961446
1176,0,0.9,0.0,0,4,8,8,8,8,0.0022656913,0.023333553,0.415086,0.5336772,0.025637476
1176,1,0.825,0.0,0,4,5,8,8,8,0.0025027466,0.02410178,0.40966356,0.5368536,0.02687833
1176,2,0.75,0.0,0,4,5,5,8,8,0.00045067698,0.0046649254,0.2824409,0.7050084,0.0074350545
1176,3,0.65,0.0,0,4,5,5,4,8,0.0022143123,0.015017907,0.31764793,0.64530814,0.01981171
1176,4,0.575,0.9221333333333332,0.4974581647723363,4,5,5,4,5,0.0071401186,0.034886472,0.35550997,0.56226015,0.040203284
1177,0,0.925,0.0,0,5,8,8,8,8,0.0022503377,0.023145992,0.41410235,0.5349769,0.025524387
1177,1,0.85,0.0,0,5,5,8,8,8,0.002372598,0.023392506,0.40934375,0.5386787,0.0262124
1177,2,0.75,0.0,0,5,5,4,8,8,0.00043284873,0.004548401,0.27919272,0.70858943,0.007236564
1177,3,0.675,0.0,0,5,5,4,5,8,0.0022004535,0.014916885,0.31603894,0.6471318,0.019711865
1177,4,0.575,0.9373333333333335,0.5165886888470723,5,5,4,5,4,0.0068194754,0.03402863,0.3544249,0.56537867,0.039348237
1178,0,0.925,0.0,0,5,8,8,8,8,0.0022366848,0.02297952,0.41402033,0.53532946,0.025433974
1178,1,0.85,0.0,0,5,5,8,8,8,0.0023593847,0.023232425,0.40926346,0.53901994,0.026124787
1178,2,0.775,0.0,0,5,5,5,8,8,0.00042988497,0.0045145615,0.27858305,0.7092727,0.0071998322
1178,3,0.7,0.0,0,5,5,5,5,8,0.002109144,0.014536074,0.31511953,0.6489952,0.01924007
1178,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.0065119946,0.033168897,0.35453594,0.5672647,0.03851842
1179,0,0.9,0.0,0,4,8,8,8,8,0.0022233736,0.02281981,0.41327322,0.5363523,0.025331296
1179,1,0.9,0.0,0,4,8,8,8,8,0.002459284,0.023600921,0.4079291,0.53944147,0.02656925
1179,2,0.8,0.0,0,4,8,4,8,8,0.0003999957,0.0043319305,0.27508363,0.71330994,0.006874419
1179,3,0.7,0.0,0,4,8,4,4,8,0.0020202724,0.01415857,0.31350943,0.65155643,0.018755242
1179,4,0.625,0.9008,0.43116590407365885,4,8,4,4,5,0.0064831027,0.03299794,0.3536177,0.5685206,0.03838061
1180,0,0.925,0.0,0,5,8,8,8,8,0.0022083502,0.022653999,0.41185957,0.53810376,0.02517429
1180,1,0.85,0.0,0,5,5,8,8,8,0.0023314958,0.022916213,0.4071383,0.54174644,0.025867596
1180,2,0.775,0.0,0,5,5,5,8,8,0.00042277525,0.004440517,0.27502877,0.7130197,0.007088179
1180,3,0.675,0.0,0,5,5,5,4,8,0.0020828939,0.014347359,0.31239912,0.65214616,0.019024463
1180,4,0.55,0.9229333333333333,0.5196832907813244,5,5,5,4,3,0.006729545,0.03350793,0.35219052,0.5686538,0.038918186
1181,0,0.925,0.0,0,5,8,8,8,8,0.0022052196,0.02267769,0.41106743,0.53892267,0.025127012
1181,1,0.85,0.0,0,5,5,8,8,8,0.0023288338,0.022946134,0.40636596,0.54253435,0.025824698
1181,2,0.75,0.0,0,5,5,4,8,8,0.00042278785,0.004457767,0.2740851,0.71396035,0.0070739905
1181,3,0.675,0.0,0,5,5,4,5,8,0.0021635995,0.014694551,0.3123428,0.6513951,0.019404037
1181,4,0.55,0.8882666666666668,0.4735395376992879,5,5,4,5,3,0.006739454,0.03365172,0.35154587,0.5691468,0.038916115
1182,0,0.9,0.0,0,4,8,8,8,8,0.0022107025,0.022830658,0.41082525,0.5389747,0.025158668
1182,1,0.8,0.0,0,4,4,8,8,8,0.0024474568,0.023630707,0.4055429,0.5419729,0.02640609
1182,2,0.7,0.0,0,4,4,4,8,8,0.00045240571,0.00466582,0.27566588,0.711851,0.0073649734
1182,3,0.625,0.0,0,4,4,4,5,8,0.002343645,0.015456753,0.31322452,0.64870095,0.020274127
1182,4,0.525,0.8901333333333332,0.4958037701629199,4,4,4,5,4,0.0073482096,0.03529747,0.3509292,0.56602633,0.040398765
1183,0,0.9,0.0,0,4,8,8,8,8,0.0022160267,0.02297261,0.41139555,0.5382149,0.02520086
1183,1,0.8,0.0,0,4,4,8,8,8,0.0024535537,0.023780532,0.40609682,0.54121506,0.02645399
1183,2,0.7,0.0,0,4,4,4,8,8,0.00045533173,0.0047185724,0.27654392,0.71088797,0.007394243
1183,3,0.625,0.0,0,4,4,4,5,8,0.00235643,0.015608974,0.31396505,0.6477302,0.020339368
1183,4,0.525,0.8901333333333332,0.4958037701629199,4,4,4,5,4,0.0073850895,0.03561994,0.35143214,0.56503594,0.040526956
1184,0,0.925,0.0,0,5,8,8,8,8,0.0022211797,0.023104375,0.4126771,0.53674513,0.025252223
1184,1,0.825,0.0,0,5,4,8,8,8,0.0023464123,0.02339041,0.40794048,0.5403575,0.02596521
1184,2,0.725,0.0,0,5,4,4,8,8,0.00044492426,0.004689714,0.27762288,0.7099426,0.007299928
1184,3,0.65,0.0,0,5,4,4,5,8,0.0022828202,0.015441769,0.31505346,0.6472208,0.020001126
1184,4,0.575,0.9301333333333334,0.5075512166519844,5,4,4,5,5,0.007134379,0.03528938,0.35282224,0.56474036,0.040013578
1185,0,0.925,0.0,0,5,8,8,8,8,0.0022252586,0.023214987,0.41389957,0.53537166,0.02528847
1185,1,0.825,0.0,0,5,4,8,8,8,0.0023508228,0.02350459,0.4091398,0.5390006,0.02600418
1185,2,0.725,0.0,0,5,4,4,8,8,0.00044755335,0.00473186,0.27951849,0.7079703,0.0073317597
1185,3,0.65,0.0,0,5,4,4,5,8,0.0022927162,0.015558064,0.31643593,0.64565474,0.020058518
1185,4,0.575,0.9301333333333334,0.5075512166519844,5,4,4,5,5,0.0071598617,0.03552596,0.35384828,0.5633572,0.040108696
1186,0,0.9,0.0,0,4,8,8,8,8,0.0022283727,0.023306467,0.415064,0.53409004,0.025311153
1186,1,0.825,0.0,0,4,5,8,8,8,0.0024674293,0.02412905,0.40965968,0.5371697,0.02657415
1186,2,0.75,0.0,0,4,5,5,8,8,0.00044974335,0.004766958,0.28126597,0.7061601,0.0073572164
1186,3,0.75,0.0,0,4,5,5,8,8,0.0022166432,0.015347811,0.31703052,0.6457167,0.019688241
1186,4,0.675,0.9370666666666667,0.43146498016247237,4,5,5,8,5,0.0060809995,0.033007193,0.3549754,0.56861955,0.03731686
1187,0,0.925,0.0,0,5,8,8,8,8,0.002233896,0.02341515,0.41557226,0.5334005,0.025378173
1187,1,0.8,0.0,0,5,3,8,8,8,0.0023598445,0.02370448,0.4107492,0.53708893,0.026097482
1187,2,0.725,0.0,0,5,3,5,8,8,0.00046634127,0.004885423,0.28352657,0.70358515,0.0075364867
1187,3,0.65,0.0,0,5,3,5,5,8,0.0023110125,0.015756167,0.318311,0.643442,0.020179793
1187,4,0.55,0.8792,0.46134486739949127,5,3,5,5,4,0.0072051263,0.035925798,0.3549421,0.56163484,0.0402921
1188,0,0.9,0.0,0,4,8,8,8,8,0.002237934,0.023485735,0.41674632,0.53209335,0.025436668
1188,1,0.825,0.0,0,4,5,8,8,8,0.0024776438,0.024308216,0.41127762,0.5352318,0.026704647
1188,2,0.75,0.0,0,4,5,5,8,8,0.00045506083,0.0048373626,0.28424,0.70302373,0.0074437913
1188,3,0.675,0.0,0,4,5,5,5,8,0.0022360054,0.015533463,0.3189821,0.6434015,0.019847007
1188,4,0.6,0.9226666666666665,0.47725752600496535,4,5,5,5,5,0.0069411304,0.035431523,0.35589156,0.5620153,0.03972052
1189,0,0.9,0.0,0,4,8,8,8,8,0.0022404464,0.02354213,0.41675586,0.5319933,0.025468191
1189,1,0.8,0.0,0,4,4,8,8,8,0.0024802792,0.024365144,0.4112927,0.5351246,0.02673732
1189,2,0.725,0.0,0,4,4,5,8,8,0.00047040157,0.0049406197,0.2854958,0.7014932,0.0076000826
1189,3,0.6,0.0,0,4,4,5,3,8,0.0023257043,0.015903665,0.31947362,0.6420028,0.02029409
1189,4,0.5,0.8858666666666667,0.5097172645303473,4,4,5,3,4,0.007826698,0.037473094,0.3554837,0.5574464,0.041770056
1190,0,0.925,0.0,0,5,8,8,8,8,0.002250582,0.02372001,0.41753232,0.53093225,0.025564851
1190,1,0.85,0.0,0,5,5,8,8,8,0.0023766481,0.024002405,0.4126599,0.53467244,0.026288563
1190,2,0.75,0.0,0,5,5,4,8,8,0.00044669968,0.0048511643,0.28467435,0.7026501,0.0073777195
1190,3,0.675,0.0,0,5,5,4,5,8,0.0022582572,0.01578215,0.31985426,0.6421083,0.01999699
1190,4,0.6,0.9255999999999999,0.48080785010152854,5,5,4,5,5,0.0069960495,0.035886258,0.3564143,0.56075627,0.039947137
1191,0,0.9,0.0,0,4,8,8,8,8,0.002259726,0.023878993,0.41822425,0.5299889,0.025648147
1191,1,0.8,0.0,0,4,4,8,8,8,0.00250036,0.024698151,0.41268903,0.5331894,0.026923029
1191,2,0.725,0.0,0,4,4,5,8,8,0.00047889553,0.0050757946,0.28746912,0.69926834,0.007707846
1191,3,0.65,0.0,0,4,4,5,5,8,0.0023579132,0.01625966,0.32079688,0.64008325,0.020502305
1191,4,0.575,0.9405333333333334,0.5205906428135043,4,4,5,5,5,0.0073131267,0.036810026,0.35663766,0.55849737,0.04074176
1192,0,0.9,0.0,0,4,8,8,8,8,0.002266073,0.024001816,0.41801783,0.53002506,0.025689263
1192,1,0.825,0.0,0,4,5,8,8,8,0.002506861,0.024820743,0.41246772,0.53323966,0.026964959
1192,2,0.75,0.0,0,4,5,5,8,8,0.0004670702,0.005041175,0.28586435,0.7010375,0.007589867
1192,3,0.675,0.0,0,4,5,5,5,8,0.0022816057,0.016072229,0.31966242,0.64185774,0.020126037
1192,4,0.6,0.9226666666666665,0.47725752600496535,4,5,5,5,5,0.0070526856,0.03639089,0.3560552,0.56036896,0.040132273
1193,0,0.9,0.0,0,4,8,8,8,8,0.0022706375,0.024105275,0.4167827,0.53113675,0.02570458
1193,1,0.8,0.0,0,4,4,8,8,8,0.0025115705,0.024926959,0.41125673,0.5343242,0.02698054
1193,2,0.725,0.0,0,4,4,5,8,8,0.0004824845,0.005160329,0.28497833,0.70165247,0.00772644
1193,3,0.625,0.0,0,4,4,5,4,8,0.0023725268,0.016488181,0.3184065,0.6421946,0.020538187
1193,4,0.525,0.9125333333333333,0.526931380813231,4,4,5,4,4,0.0076413895,0.037840236,0.35442024,0.5586566,0.041441634
1194,0,0.925,0.0,0,5,8,8,8,8,0.0022754173,0.024200622,0.41730267,0.5304799,0.025741402
1194,1,0.85,0.0,0,5,5,8,8,8,0.0024011994,0.02447416,0.4124109,0.53424704,0.026466677
1194,2,0.775,0.0,0,5,5,5,8,8,0.00045561994,0.005032206,0.2833652,0.7036858,0.007461173
1194,3,0.7,0.0,0,5,5,5,5,8,0.002211025,0.015956467,0.3178954,0.64418215,0.019754963
1194,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.0067938133,0.03600578,0.3550791,0.5626788,0.03944246
1195,0,0.925,0.0,0,5,8,8,8,8,0.0022788784,0.024277752,0.4171971,0.5304902,0.025756033
1195,1,0.825,0.0,0,5,4,8,8,8,0.0024044954,0.024549251,0.41230744,0.5342584,0.02648046
1195,2,0.75,0.0,0,5,4,5,8,8,0.0004709893,0.0051421314,0.28360507,0.7031753,0.0076065096
1195,3,0.65,0.0,0,5,4,5,4,8,0.0022973565,0.016343314,0.31762135,0.64357823,0.020159723
